P14_POP;COM
3882;44109
2481;44109
3069;44109
4042;44109
3062;44109
2244;44109
636;44109
4335;44109
2330;44109
4949;44109
1744;44109
4131;44109
6262;44109
2060;44109
2701;44109
1877;44109
2806;44109
2053;44109
4221;44109
6056;44109
2360;44109
3662;44109
2272;44109
3948;44109
3012;44109
3363;44109
3772;44109
3159;44109
2004;44109
3649;44109
1862;44109
3711;44109
3937;44109
3204;44109
1456;44109
3761;44109
3729;44109
3252;44109
2806;44109
968;44109
5355;44109
5188;44109
6429;44109
1418;44109
3801;44109
4129;44109
3230;44109
2549;44109
2099;44109
3552;44109
1973;44109
1467;44109
3692;44109
1164;44109
4503;44109
2049;44109
877;44109
1939;44109
2716;44109
4136;44109
3783;44109
2274;44109
2611;44109
2279;44109
4181;44109
2770;44109
4799;44109
1896;44109
4194;44109
4554;44109
3904;44109
3322;44109
3458;44109
2582;44109
3977;44109
2358;44109
1590;44109
3852;44109
3365;44109
3009;44109
1078;44109
250;44109
2786;44109
2128;44109
2533;44109
2308;44109
1558;44109
4090;44110
4322;44110
2053;44111
584;44112
4022;44113
1596;44114
1846;44114
2534;44114
2552;44114
1498;44114
3161;44114
2222;44114
2456;44114
2662;44114
1655;44114
2123;44114
85;44114
847;44114
0;44114
67;44114
3678;44115
3254;44116
3229;44117
1336;44118
1965;44119
4841;44120
423;44121
3612;44122
978;44123
802;44124
2201;44125
4018;44126
2542;44127
5138;44128
5659;44129
4739;44129
5672;44130
2442;44131
3141;44131
3042;44131
5952;44131
2478;44132
2319;44132
3420;44132
2493;44132
2877;44133
974;44134
2703;44135
1781;44135
1212;44136
3463;44137
1076;44138
1375;44139
1530;44140
1263;44141
1824;44142
1933;44143
3422;44143
3721;44143
3315;44143
2488;44143
4116;44143
2300;44143
2936;44143
4193;44143
2454;44143
2405;44143
3092;44143
3130;44143
2257;44144
2807;44145
2244;44146
708;44148
3790;44149
3853;44150
6038;44151
2863;44152
1726;44153
2867;44154
2172;44154
4192;44154
3979;44154
3268;44155
2767;44156
1650;44157
3862;44158
2865;44158
1143;44159
2846;44160
3701;44161
1535;44162
1952;44162
1496;44162
144;44162
2277;44162
2256;44162
2219;44162
2096;44162
2403;44162
1632;44162
2634;44162
1725;44162
2091;44162
1074;44162
1508;44162
1676;44162
14;44162
2304;44162
1751;44162
1805;44162
1726;44162
2477;44162
2512;44162
2329;44162
35;44162
41;44162
542;44162
87;44162
4543;44163
2197;44164
2170;44165
2036;44166
3472;44166
3929;44168
2359;44169
2068;44169
2379;44169
952;44170
1640;44171
2016;44172
2310;44172
1267;44172
1909;44172
5437;44172
1724;44172
2101;44173
2058;44174
4554;44175
3196;44176
2617;44178
4571;44179
2414;44180
4627;44182
2495;44183
3942;44184
0;44184
1994;44184
1954;44184
2453;44184
2358;44184
2885;44184
2423;44184
2511;44184
2408;44184
2665;44184
2180;44184
2225;44184
2661;44184
1564;44184
1871;44184
2607;44184
1385;44184
1742;44184
1317;44184
2338;44184
1715;44184
2390;44184
1913;44184
2590;44184
183;44184
2370;44184
4075;44184
2759;44184
2630;44184
3240;44184
3154;44185
6371;44186
4350;44187
2862;44188
2557;44188
3289;44188
2287;44189
2595;44190
2559;44190
2940;44190
2173;44190
2176;44190
2040;44190
2288;44190
2820;44190
773;44190
2385;44190
3167;44190
0;44190
694;44191
2360;44192
1516;44193
2930;44194
2562;44194
1858;44194
8255;44195
1635;44196
1645;44197
4191;44198
3720;44198
1996;44199
364;44200
2090;44201
2382;44201
2235;44201
1786;44202
1898;44203
2920;44204
2303;44204
3886;44204
2439;44205
1746;44206
1031;44207
835;44208
3250;44209
2692;44209
2452;44209
2296;44210
2618;44210
2101;44210
427;44210
4491;44211
3162;44212
2851;44212
2709;44212
7406;44213
2070;44214
4370;44215
2505;44215
4036;44215
454;44215
2845;44215
2076;44215
2690;44215
4128;44215
3942;44216
2259;44217
3463;44217
671;44218
790;44219
1590;44220
1546;44221
1167;44222
3643;44223
1629;44224
225;45001
398;45002
3184;45004
2656;45004
2943;45004
1861;45004
2029;45004
212;45005
1118;45006
1820;45008
1150;45009
1052;45010
213;45011
184;45012
233;45013
512;45014
691;45015
989;45016
370;45017
958;45018
708;45019
1049;45020
327;45021
434;45022
113;45023
2058;45024
1503;45025
969;45026
418;45027
7564;45028
1817;45029
1984;45030
1743;45031
325;45032
410;45033
2189;45034
1135;45035
849;45036
472;45037
413;45038
687;45039
1977;45040
115;45041
1823;45042
902;45043
172;45044
339;45045
948;45046
443;45047
1240;45049
1324;45050
1414;45051
76;45052
5742;45053
519;45054
557;45055
323;45056
176;45058
200;45059
820;45060
2341;45061
1411;45062
979;45063
463;45064
247;45065
712;45066
3599;45067
3252;45068
2832;45068
3220;45068
1879;45068
1460;45068
937;45069
44;45070
1398;45072
518;45073
120;45074
2690;45075
2612;45075
1732;45075
3083;45075
247;45076
674;45077
274;45078
147;45079
391;45080
603;45081
7980;45082
2229;45083
468;45084
1923;45085
275;45086
3153;45087
330;45088
1940;45089
2588;45089
4312;45089
320;45091
1373;45092
2739;45093
227;45094
1961;45095
472;45096
1177;45097
3373;45098
577;45099
494;45100
269;45101
370;45102
1509;45103
2786;45104
87;45105
345;45107
2492;45108
560;45109
289;45110
423;45111
332;45112
277;45113
236;45114
4044;45115
963;45116
335;45118
2466;45119
177;45120
505;45121
1368;45122
1873;45123
167;45124
123;45125
2702;45126
3270;45127
1524;45129
1401;45130
391;45131
369;45132
569;45133
1495;45134
331;45135
564;45136
737;45137
54;45138
524;45139
152;45141
3644;45142
39;45143
1196;45144
3618;45145
7293;45146
183;45147
1540;45147
2630;45147
2576;45147
2012;45147
2750;45147
1914;45147
4768;45147
2418;45147
1743;45148
308;45149
186;45150
275;45151
218;45152
751;45153
1793;45154
2478;45155
2786;45155
3116;45155
1695;45155
1604;45155
2938;45155
650;45156
425;45157
348;45158
201;45159
665;45160
806;45161
537;45162
647;45164
651;45165
277;45166
1667;45167
516;45168
2075;45169
2670;45169
1535;45169
2180;45169
133;45170
546;45171
4523;45173
260;45174
1331;45175
457;45176
229;45177
1391;45178
2972;45179
74;45180
78;45181
1281;45182
144;45183
401;45184
297;45185
558;45186
2951;45187
2548;45188
289;45189
8098;45191
2048;45193
2597;45194
595;45195
1245;45196
1316;45197
302;45198
507;45199
1471;45200
188;45201
867;45202
6229;45203
821;45204
266;45205
311;45206
384;45207
1865;45208
1485;45208
2860;45208
2067;45208
1829;45208
1741;45208
2150;45208
296;45209
746;45210
1293;45212
616;45213
248;45214
213;45215
101;45216
175;45217
139;45218
205;45219
584;45220
1461;45222
389;45223
4348;45224
377;45225
1309;45226
1174;45227
1136;45228
2559;45229
782;45230
135;45231
1754;45232
1505;45232
2202;45232
1945;45232
2198;45232
3640;45232
2513;45232
2250;45232
3184;45232
402;45233
2173;45234
1985;45234
2174;45234
2574;45234
3871;45234
3053;45234
3975;45234
3241;45234
1912;45234
2160;45234
1498;45234
1940;45234
3776;45234
4328;45234
1738;45234
2735;45234
2801;45234
3221;45234
2970;45234
1965;45234
2682;45234
2395;45234
3889;45234
3044;45234
2473;45234
2285;45234
2013;45234
2319;45234
3399;45234
3948;45234
2303;45234
1577;45234
2250;45234
2353;45234
2081;45234
3435;45234
3072;45234
1238;45234
2606;45234
2037;45234
1977;45234
2575;45234
2358;45234
2500;45234
75;45234
3875;45235
118;45237
740;45238
414;45239
1382;45240
577;45241
262;45242
308;45243
2722;45244
1203;45245
125;45246
3658;45247
2106;45248
897;45249
247;45250
295;45251
1406;45252
3036;45252
1933;45252
2566;45252
103;45252
10;45252
1809;45253
2393;45254
454;45255
246;45256
498;45257
3368;45258
1164;45259
259;45260
1364;45261
142;45262
272;45263
205;45264
430;45265
210;45266
338;45267
609;45268
3271;45269
2067;45270
1002;45271
3255;45272
2929;45273
2326;45274
2664;45274
2396;45274
489;45275
540;45276
444;45277
1094;45278
1892;45279
1117;45280
916;45281
2959;45282
169;45283
3352;45284
2332;45284
3220;45284
2882;45284
2401;45284
380;45284
2473;45284
2610;45284
135;45284
20;45284
448;45285
225;45285
2339;45285
2476;45285
2186;45285
2315;45285
3526;45285
2900;45285
1809;45286
2281;45286
1906;45286
2285;45286
91;45287
409;45288
1128;45289
1725;45290
1237;45291
857;45292
1201;45293
126;45294
734;45296
1045;45297
2938;45298
2434;45298
286;45299
3929;45300
396;45301
5591;45302
2351;45302
1519;45302
3142;45302
1514;45302
1569;45302
646;45303
218;45305
829;45306
1059;45307
3243;45308
696;45309
1588;45310
681;45311
488;45312
847;45313
412;45314
5413;45315
788;45316
1347;45317
364;45320
740;45321
178;45322
235;45323
2299;45324
263;45325
399;45326
3252;45327
280;45328
1338;45329
234;45330
594;45331
1492;45332
1570;45333
649;45334
1952;45335
882;45336
276;45337
6905;45338
479;45339
611;45340
210;45341
372;45342
213;45343
1148;45344
1186;45345
1995;45346
843;45347
714;45348
520;46001
86;46002
718;46003
209;46004
321;46005
343;46006
1002;46007
205;46008
681;46009
352;46010
349;46011
579;46012
170;46013
201;46014
1531;46015
403;46016
120;46017
178;46018
231;46020
753;46021
231;46022
500;46023
379;46024
104;46026
109;46027
989;46028
2033;46029
352;46030
129;46031
383;46032
194;46033
312;46034
187;46035
140;46036
79;46037
1395;46038
200;46039
230;46040
173;46041
1519;46042
1789;46042
1830;46042
2977;46042
2387;46042
2806;46042
2025;46042
2979;46042
1319;46042
200;46043
603;46044
1133;46045
463;46046
157;46047
210;46049
150;46050
338;46051
264;46052
405;46053
346;46054
1093;46055
86;46056
595;46057
407;46058
226;46059
221;46060
206;46061
402;46062
1817;46063
890;46064
464;46065
620;46066
428;46067
166;46068
190;46069
504;46070
315;46072
417;46073
390;46074
197;46075
360;46076
288;46077
101;46078
94;46079
768;46080
86;46081
364;46082
646;46083
291;46084
246;46085
571;46086
637;46087
819;46088
974;46089
128;46090
197;46091
223;46092
97;46093
251;46094
996;46095
97;46096
112;46097
279;46098
151;46099
644;46100
420;46101
1985;46102
1969;46102
1942;46102
3924;46102
995;46103
103;46104
712;46105
273;46106
160;46107
398;46108
460;46109
154;46111
225;46112
312;46113
354;46114
172;46115
68;46116
684;46117
652;46118
250;46119
311;46120
161;46121
110;46122
371;46123
301;46124
316;46125
228;46126
4297;46127
3611;46128
268;46129
249;46130
170;46131
508;46132
219;46133
256;46134
49;46135
244;46136
1200;46137
959;46138
212;46139
346;46140
163;46142
1310;46143
280;46144
782;46145
105;46146
121;46147
1683;46148
725;46149
131;46151
281;46152
612;46153
335;46154
134;46155
513;46156
137;46157
200;46158
230;46159
458;46160
264;46161
170;46162
336;46163
235;46164
443;46165
101;46167
143;46168
221;46169
940;46170
234;46171
457;46172
778;46173
222;46174
925;46175
669;46176
536;46177
261;46178
124;46179
561;46180
99;46181
1747;46182
194;46183
376;46184
1620;46185
351;46186
519;46187
301;46188
516;46189
121;46190
1038;46191
286;46192
441;46193
192;46194
376;46195
104;46196
1044;46197
98;46198
348;46199
282;46200
1737;46201
500;46202
219;46203
578;46204
327;46205
127;46206
285;46207
291;46208
162;46209
65;46210
377;46211
72;46212
171;46213
374;46214
635;46215
694;46216
477;46217
187;46218
401;46219
762;46220
488;46221
162;46222
151;46223
3433;46224
2499;46225
225;46226
219;46227
730;46228
925;46229
87;46230
2020;46231
627;46232
114;46233
96;46234
184;46235
127;46236
340;46237
267;46238
220;46239
644;46240
180;46241
166;46242
208;46243
91;46244
85;46245
79;46246
162;46247
123;46248
120;46249
69;46250
3503;46251
280;46252
214;46253
142;46254
355;46255
213;46256
138;46257
153;46258
152;46259
201;46260
277;46262
215;46263
174;46264
323;46265
505;46266
582;46267
442;46268
74;46269
228;46270
394;46271
221;46272
914;46273
190;46274
173;46276
210;46277
116;46278
228;46279
162;46280
198;46281
80;46282
343;46283
390;46284
264;46285
184;46286
193;46288
143;46289
357;46290
167;46292
471;46293
151;46294
175;46295
454;46296
1208;46297
509;46298
123;46299
119;46300
511;46301
137;46302
121;46303
125;46304
300;46305
81;46306
628;46307
101;46308
3366;46309
119;46310
1397;46311
246;46312
404;46313
177;46314
182;46315
315;46316
481;46317
213;46318
166;46319
334;46320
375;46321
806;46322
79;46323
218;46324
437;46327
310;46328
296;46329
1351;46330
418;46331
319;46332
163;46333
1551;46334
405;46335
375;46336
270;46337
88;46338
319;46339
379;46340
2149;47001
2949;47001
2658;47001
1923;47001
4665;47001
387;47001
2651;47001
1964;47001
1852;47001
2527;47001
1889;47001
1839;47001
2112;47001
2275;47001
2286;47001
107;47002
458;47003
4324;47004
495;47005
616;47006
171;47007
109;47008
218;47009
240;47010
202;47011
311;47012
318;47013
197;47014
2030;47015
1078;47016
382;47017
183;47018
982;47019
176;47020
1502;47021
523;47022
346;47023
1631;47024
560;47025
270;47026
3089;47027
860;47028
485;47029
212;47030
5552;47031
3301;47032
2865;47032
414;47033
600;47034
282;47035
365;47036
242;47037
598;47038
40;47039
2026;47040
771;47041
187;47042
1319;47043
296;47044
532;47045
613;47046
172;47047
1339;47048
2349;47049
120;47050
2370;47051
4638;47052
352;47053
1731;47054
495;47055
853;47056
1421;47057
246;47058
243;47059
1010;47060
663;47061
424;47062
162;47063
231;47064
2592;47065
831;47066
377;47067
1095;47068
2902;47069
852;47070
244;47071
127;47072
202;47073
356;47074
933;47075
272;47076
861;47077
1308;47078
500;47079
131;47080
712;47081
216;47082
87;47083
257;47084
279;47085
1308;47086
156;47087
588;47088
159;47089
386;47090
1956;47091
364;47092
349;47093
746;47094
838;47095
218;47096
971;47097
352;47098
625;47099
5262;47100
1287;47101
741;47102
208;47103
282;47104
305;47105
1764;47106
3216;47106
337;47107
262;47108
285;47109
1670;47110
591;47111
440;47112
131;47113
369;47114
253;47115
885;47117
163;47118
577;47119
122;47120
317;47121
177;47122
452;47123
220;47124
318;47125
77;47126
833;47127
1155;47128
290;47129
394;47130
782;47131
216;47132
510;47133
382;47134
407;47135
136;47136
1460;47137
1608;47138
74;47139
640;47140
298;47141
717;47142
2213;47143
597;47144
3520;47145
1357;47146
633;47147
220;47148
359;47150
365;47151
432;47152
352;47154
652;47155
838;47156
2168;47157
2682;47157
2162;47157
1584;47157
2101;47157
1966;47157
2731;47157
2353;47157
139;47158
1481;47159
185;47160
111;47161
198;47162
575;47163
130;47164
1347;47165
1578;47167
3184;47168
1160;47169
611;47170
421;47171
621;47172
854;47173
742;47174
2312;47175
186;47176
204;47177
395;47178
2085;47179
612;47180
250;47181
287;47182
181;47183
235;47184
2776;47185
766;47186
301;47187
277;47188
144;47189
577;47190
733;47191
86;47192
188;47193
330;47194
2508;47195
2168;47195
2409;47195
268;47196
235;47197
342;47198
318;47199
120;47200
3025;47201
2052;47201
2307;47201
2162;47201
299;47202
2342;47203
292;47204
219;47205
550;47206
231;47207
213;47208
4208;47209
1924;47210
250;47211
272;47212
987;47213
707;47214
3635;47215
631;47216
948;47217
283;47218
174;47219
317;47220
592;47221
489;47222
231;47223
166;47224
1836;47225
557;47226
164;47227
706;47228
220;47229
447;47230
167;47231
504;47232
3143;47233
650;47234
500;47235
110;47236
496;47237
1659;47238
843;47239
303;47240
697;47241
549;47242
393;47244
89;47245
1479;47246
254;47247
525;47248
518;47249
157;47250
311;47251
2787;47252
3403;47252
564;47253
303;47254
178;47255
113;47256
517;47257
344;47258
111;47259
465;47260
392;47262
609;47263
1166;47264
405;47265
216;47266
293;47267
881;47269
302;47271
200;47272
183;47273
432;47274
184;47275
298;47276
330;47277
422;47278
354;47279
2296;47280
222;47281
257;47282
1190;47283
291;47284
839;47285
87;47286
252;47287
517;47288
559;47289
549;47290
681;47291
535;47292
443;47293
219;47294
326;47295
163;47296
140;47297
205;47298
177;47299
1138;47300
1012;47301
672;47302
237;47303
78;47304
402;47305
1006;47306
184;47307
211;47308
465;47309
2886;47310
2285;47310
2715;47310
1087;47310
141;47311
692;47312
140;47313
390;47314
812;47315
634;47316
587;47317
1035;47318
100;47319
412;47320
311;47321
2261;47323
1853;47323
3886;47323
2497;47323
2281;47323
2396;47323
3525;47323
2322;47323
2242;47323
1273;47324
470;47325
1742;47326
415;47327
554;47328
180;48001
568;48002
227;48003
208;48004
333;48005
49;48007
209;48008
1081;48009
403;48010
339;48012
955;48013
209;48014
211;48015
541;48016
1044;48017
744;48018
201;48019
55;48020
171;48021
88;48023
443;48025
304;48026
377;48027
143;48028
149;48029
374;48030
88;48031
242;48032
2108;48034
115;48036
92;48037
286;48038
1461;48039
144;48040
84;48041
810;48042
566;48043
95;48044
303;48045
78;48046
314;48047
64;48048
478;48050
756;48051
154;48053
54;48054
151;48055
367;48056
171;48057
162;48058
292;48059
189;48060
2107;48061
213;48063
369;48064
65;48065
102;48067
141;48068
59;48069
750;48070
77;48071
194;48072
107;48073
270;48074
880;48075
328;48076
59;48077
176;48078
104;48079
2903;48080
311;48081
106;48082
171;48083
167;48084
106;48085
227;48086
129;48087
153;48088
459;48089
748;48090
61;48091
2799;48092
2083;48092
110;48093
410;48094
2854;48095
2386;48095
2264;48095
2040;48095
1999;48095
830;48096
226;48097
91;48098
2136;48099
125;48100
109;48101
1223;48103
513;48104
349;48105
96;48106
201;48107
81;48108
99;48110
223;48111
166;48112
170;48115
593;48116
113;48117
259;48119
154;48120
261;48121
337;48122
197;48123
96;48124
126;48125
163;48126
774;48127
573;48128
235;48129
102;48130
148;48131
1344;48132
155;48133
172;48135
128;48136
652;48137
76;48138
101;48139
1792;48140
2377;48140
119;48141
190;48142
313;48144
172;48145
529;48146
648;48147
518;48148
41;48149
191;48150
64;48151
239;48152
97;48153
256;48154
440;48155
842;48156
81;48157
116;48158
159;48160
65;48161
112;48163
123;48164
190;48165
282;48166
39;48167
180;48168
208;48169
179;48170
191;48171
241;48173
144;48174
177;48175
75;48176
312;48177
247;48178
142;48179
62;48180
63;48181
55;48182
284;48183
233;48184
163;48185
103;48187
262;48188
182;48189
206;48190
90;48191
96;48192
194;48193
444;48194
102;48195
30;48197
587;48198
878;49001
3009;49002
1769;49003
2091;49007
2300;49007
2608;49007
1965;49007
1998;49007
3952;49007
2840;49007
3335;49007
2400;49007
2610;49007
492;49007
4118;49007
3581;49007
4446;49007
2761;49007
2677;49007
3313;49007
3317;49007
2452;49007
2384;49007
2634;49007
1885;49007
3227;49007
2568;49007
2198;49007
33;49007
3301;49007
2576;49007
3433;49007
2186;49007
248;49007
0;49007
1958;49007
2851;49007
2514;49007
1735;49007
3720;49007
2296;49007
2460;49007
0;49007
120;49007
1804;49007
48;49007
2336;49007
1922;49007
1459;49007
2740;49007
2007;49007
1989;49007
1895;49007
3534;49007
3498;49007
134;49007
3448;49007
2596;49007
2137;49007
95;49007
1760;49007
1750;49007
1401;49007
3065;49007
3123;49007
0;49007
1864;49007
1847;49007
1715;49007
2272;49007
3016;49007
13;49007
957;49008
469;49009
310;49010
417;49011
368;49012
441;49013
490;49014
1863;49015
1517;49015
1937;49015
1896;49015
445;49015
3399;49015
2194;49015
557;49017
11861;49018
4980;49020
2336;49021
4239;49021
492;49021
1421;49022
2131;49023
2462;49023
2433;49023
15709;49023
2790;49026
1984;49027
118;49028
1236;49029
1010;49030
2314;49035
1134;49035
3128;49035
736;49036
887;49037
241;49038
1981;49041
271;49044
592;49045
1291;49046
446;49047
2822;49048
3053;49050
624;49051
312;49052
370;49053
2892;49054
2036;49055
246;49056
351;49057
895;49058
1383;49060
824;49061
130;49062
3029;49063
3476;49063
368;49064
2121;49065
361;49067
1874;49068
16136;49069
719;49070
135;49073
730;49076
568;49077
770;49078
3137;49080
662;49081
967;49082
1262;49086
95;49087
832;49088
1060;49089
971;49090
809;49091
3073;49092
1872;49092
2267;49092
1641;49092
12515;49092
544;49096
312;49098
1988;49099
2589;49099
1490;49099
2677;49099
2895;49099
2593;49099
2074;49099
2353;49099
1549;49099
2258;49099
3419;49099
1859;49099
2057;49099
3004;49099
2119;49099
2297;49099
2444;49099
2405;49099
2662;49099
2366;49099
4229;49099
2526;49099
489;49100
346;49102
2845;49103
559;49104
766;49105
466;49107
1028;49108
1585;49109
1757;49110
905;49112
482;49113
152;49114
519;49115
1532;49119
1399;49120
467;49121
304;49122
1671;49123
2856;49125
2109;49125
2622;49125
3377;49127
3843;49129
616;49130
734;49131
1525;49132
2221;49135
361;49136
2591;49138
1539;49140
300;49141
1143;49144
5096;49149
333;49150
1461;49155
284;49156
514;49158
544;49159
2614;49160
314;49161
2756;49163
2653;49167
800;49170
115;49171
285;49173
774;49174
84;49175
4665;49176
879;49178
3026;49180
2079;49180
1731;49180
805;49182
3082;49183
507;49184
265;49186
570;49187
852;49188
697;49189
1899;49191
3147;49192
3899;49193
5676;49194
1066;49195
315;49197
375;49198
6290;49200
2106;49201
265;49202
1033;49205
106;49207
233;49208
398;49209
1215;49211
2897;49214
2246;49214
2256;49214
1918;49215
2085;49215
526;49216
713;49217
16046;49218
447;49219
2076;49220
865;49221
2033;49222
2514;49223
2821;49223
992;49224
426;49226
684;49227
1830;49228
1894;49229
1530;49231
1226;49233
892;49234
466;49235
126;49236
156;49237
1035;49240
2328;49241
18286;49244
2128;49246
2356;49246
1750;49246
2392;49246
243;49246
3469;49246
2423;49247
3120;49248
244;49250
1209;49253
333;49254
987;49257
2313;49259
1791;49260
2316;49261
675;49262
1210;49266
958;49267
2096;49267
1850;49267
2848;49267
1566;49267
2586;49269
2157;49271
1142;49272
915;49274
1482;49277
3493;49278
771;49282
3513;49283
1390;49284
235;49288
1785;49289
1770;49290
392;49291
3318;49292
2507;49294
1655;49298
2665;49299
3447;49301
3909;49301
17973;49301
457;49302
1146;49304
963;49305
1673;49306
15584;49307
2022;49308
406;49309
606;49310
1301;49311
975;49317
1384;49318
330;49319
365;49321
6977;49323
811;49326
602;49327
3924;49328
2575;49328
2419;49328
3410;49328
2467;49328
2364;49328
1697;49328
2071;49328
1570;49328
317;49328
4487;49328
1357;49329
1151;49330
1438;49331
3460;49331
1995;49331
4004;49332
2978;49333
300;49334
390;49335
912;49336
2551;49337
1296;49338
1471;49339
785;49341
3097;49343
1199;49344
5807;49345
4314;49347
1257;49352
3161;49353
2629;49353
3120;49353
1745;49353
0;49353
2926;49353
355;49354
2867;49355
580;49358
584;49359
1866;49361
1238;49362
1496;49363
1192;49364
898;49365
319;49366
5691;49367
1981;49368
1267;49369
462;49370
1678;49371
2290;49373
1989;49373
3570;49373
1501;49374
645;49376
2869;49377
2555;49378
1845;49381
671;50001
4054;50002
2798;50003
530;50004
146;50006
251;50007
473;50008
395;50013
241;50014
659;50015
182;50016
530;50018
445;50019
249;50020
80;50021
133;50022
664;50023
172;50024
2850;50025
2339;50025
2624;50025
93;50026
926;50027
94;50028
1214;50029
600;50030
2197;50031
997;50032
159;50033
547;50034
435;50036
156;50037
382;50038
146;50039
156;50040
1471;50041
410;50042
136;50043
310;50044
620;50045
420;50046
565;50048
675;50049
131;50050
157;50052
189;50054
118;50055
559;50057
1610;50058
303;50059
418;50060
107;50062
199;50064
2329;50066
339;50069
62;50070
232;50072
164;50073
2100;50074
3187;50076
1083;50077
390;50078
408;50079
303;50080
788;50081
5996;50082
579;50083
565;50084
1184;50085
338;50086
2100;50087
152;50088
145;50089
643;50090
737;50092
432;50093
433;50094
1046;50095
229;50096
134;50097
660;50098
2085;50099
1985;50099
1791;50099
923;50099
491;50100
228;50101
771;50102
333;50103
110;50105
234;50106
140;50107
436;50108
1868;50109
951;50110
1051;50111
498;50112
356;50115
356;50117
329;50118
180;50119
351;50120
233;50121
140;50124
88;50125
128;50126
2605;50129
2268;50129
1681;50129
2895;50129
1894;50129
2015;50129
1173;50129
1567;50129
2157;50129
1959;50129
1994;50129
200;50129
997;50129
1875;50129
1689;50129
1546;50129
1990;50129
2016;50129
1824;50129
2121;50129
245;50129
1984;50129
3025;50129
1424;50129
1853;50129
2816;50129
1847;50129
1556;50129
2683;50129
2174;50129
2834;50129
889;50129
2760;50129
1870;50129
442;50129
2560;50129
3011;50129
0;50129
1613;50129
1476;50129
1751;50129
3341;50129
2337;50129
387;50130
305;50131
201;50135
616;50137
520;50138
3797;50139
383;50140
1012;50142
859;50143
547;50144
629;50145
220;50146
2461;50147
2328;50147
1632;50147
2368;50147
474;50148
1089;50149
266;50150
2206;50151
240;50152
453;50154
283;50155
62;50156
294;50158
634;50159
594;50160
559;50161
1511;50162
289;50163
1089;50164
3181;50165
314;50166
812;50167
2738;50168
100;50169
31;50171
362;50172
186;50174
239;50175
340;50176
370;50177
1348;50178
347;50181
282;50182
328;50183
1707;50184
1060;50185
185;50186
899;50187
1070;50188
176;50190
140;50192
206;50193
362;50194
245;50195
486;50196
1478;50197
425;50198
425;50199
829;50200
258;50205
118;50206
175;50207
152;50208
1574;50209
346;50210
270;50214
2249;50215
795;50216
574;50217
1616;50218
2221;50218
2337;50218
8;50218
2078;50218
478;50218
2101;50218
2512;50218
647;50219
733;50220
61;50221
787;50222
118;50223
125;50225
334;50227
1168;50228
102;50229
880;50230
676;50231
469;50232
143;50233
84;50234
238;50235
4029;50236
1366;50237
486;50238
1777;50239
502;50240
183;50241
162;50242
541;50243
204;50244
65;50246
188;50247
394;50248
367;50251
867;50252
190;50253
3305;50256
483;50257
109;50258
672;50259
581;50260
176;50261
512;50262
400;50263
164;50265
446;50266
2247;50267
265;50268
203;50269
417;50270
81;50271
972;50272
1380;50273
1010;50274
148;50275
555;50276
619;50277
270;50278
619;50279
867;50281
250;50282
78;50283
332;50285
1275;50288
728;50289
350;50290
133;50291
2598;50292
1238;50294
133;50295
225;50296
1076;50297
647;50298
214;50299
168;50300
174;50301
264;50302
170;50304
711;50305
324;50308
181;50310
232;50311
144;50312
143;50313
280;50315
255;50317
214;50318
161;50320
520;50321
238;50323
126;50324
223;50325
242;50326
164;50327
784;50328
665;50332
347;50333
271;50334
509;50335
240;50336
381;50337
374;50338
179;50340
2078;50341
805;50342
650;50345
257;50347
582;50348
1341;50349
556;50350
68;50351
328;50352
36;50353
388;50354
845;50356
90;50357
201;50358
3078;50359
250;50360
234;50361
299;50362
1518;50363
712;50364
456;50365
74;50368
817;50369
595;50370
426;50371
200;50372
94;50373
39;50374
416;50376
671;50378
134;50379
487;50382
206;50384
144;50385
489;50386
361;50387
1174;50388
445;50389
153;50390
2725;50391
2637;50393
2365;50394
250;50395
223;50397
211;50398
209;50399
3024;50400
743;50401
3160;50402
1507;50403
226;50404
247;50405
895;50407
514;50408
1738;50409
4393;50410
595;50411
1621;50412
534;50413
1587;50417
1820;50419
929;50420
291;50421
177;50422
214;50423
1169;50425
391;50426
258;50427
497;50428
753;50429
38;50430
675;50431
1132;50433
626;50435
1337;50436
830;50437
354;50438
248;50442
534;50443
2368;50444
329;50445
565;50446
427;50447
695;50448
241;50449
335;50450
142;50451
686;50452
832;50453
429;50454
938;50455
546;50456
215;50457
839;50460
197;50461
397;50462
546;50463
617;50464
742;50465
483;50467
759;50468
323;50469
287;50471
203;50472
394;50473
556;50474
854;50475
218;50476
346;50477
412;50478
119;50479
752;50480
909;50481
209;50482
880;50483
6130;50484
1403;50485
584;50486
2821;50487
614;50488
487;50489
349;50490
418;50491
2431;50492
1375;50493
73;50495
426;50496
800;50498
487;50499
641;50500
893;50502
2579;50502
2166;50502
4342;50502
3874;50502
1837;50502
1992;50502
1463;50502
281;50502
520;50503
205;50504
715;50505
492;50506
336;50507
736;50509
592;50510
134;50511
529;50512
188;50513
306;50514
2306;50516
197;50517
314;50518
490;50519
147;50521
262;50522
2568;50523
211;50524
318;50525
296;50528
105;50529
770;50531
4005;50532
165;50533
391;50534
901;50535
132;50536
429;50537
447;50538
1754;50539
546;50540
1353;50541
505;50542
1220;50543
2561;50546
136;50548
331;50549
1703;50550
2192;50551
347;50552
344;50553
1357;50554
659;50556
1875;50562
287;50563
1255;50564
2763;50565
923;50567
487;50568
437;50569
434;50570
27;50571
217;50572
194;50573
269;50574
